configuration,run_index,scenario,selected_tools,skipped_tools,fallback_used,error 
without_safety_validation,2,mixed_060_critical_isolated_critical_adequate_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_061_low_multi_risk_adequate_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_062_moderate_multi_risk_adequate_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_063_high_multi_risk_adequate_open,patient_risk;flow_prediction;staffing,bed_management,False,
without_safety_validation,2,mixed_064_critical_multi_risk_adequate_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_065_low_stable_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_066_moderate_stable_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_067_high_stable_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_068_critical_stable_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_069_low_isolated_high_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_070_moderate_isolated_high_strained_tight,patient_risk;flow_prediction;bed_management;staffing,,False,
without_safety_validation,2,mixed_071_high_isolated_high_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_072_critical_isolated_high_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_073_critical_isolated_critical_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_074_moderate_isolated_critical_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_075_high_isolated_critical_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_076_critical_isolated_critical_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_077_low_multi_risk_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_078_moderate_multi_risk_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_079_high_multi_risk_adequate_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_080_critical_multi_risk_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_081_moderate_stable_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_082_moderate_stable_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_083_high_stable_adequate_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_084_high_stable_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_085_low_isolated_high_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_086_moderate_isolated_high_critical_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_087_high_isolated_high_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_088_low_isolated_high_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_089_low_isolated_critical_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_090_moderate_isolated_critical_adequate_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_091_high_isolated_critical_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_092_critical_isolated_critical_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_093_low_multi_risk_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,True,JSONDecodeError: Invalid control character at: line 12 column 128 (char 588)
without_safety_validation,2,mixed_094_moderate_multi_risk_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_095_high_multi_risk_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_096_critical_multi_risk_critical_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_097_low_stable_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_098_moderate_stable_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_099_critical_stable_adequate_critical,patient_risk;flow_prediction;bed_management,staffing,False,
without_safety_validation,2,mixed_100_critical_stable_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_101_low_isolated_high_adequate_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_102_moderate_isolated_high_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_103_high_isolated_high_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_104_critical_isolated_high_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_105_low_isolated_critical_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_106_moderate_isolated_critical_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_107_moderate_isolated_critical_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_108_critical_isolated_critical_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_109_moderate_multi_risk_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_110_moderate_multi_risk_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_111_low_multi_risk_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_112_critical_multi_risk_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_113_low_stable_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_114_moderate_stable_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_115_high_stable_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_116_critical_stable_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_117_high_isolated_high_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_118_moderate_isolated_high_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_119_high_isolated_high_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_120_low_isolated_high_strained_critical,patient_risk;flow_prediction;bed_management,staffing,False,
without_safety_validation,2,mixed_121_low_isolated_critical_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_122_moderate_isolated_critical_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_123_high_isolated_critical_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_124_moderate_isolated_critical_strained_tight,patient_risk;flow_prediction;bed_management;staffing,,False,
without_safety_validation,2,mixed_125_low_multi_risk_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_126_low_multi_risk_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_127_high_multi_risk_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_128_moderate_multi_risk_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_129_low_stable_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_130_moderate_stable_critical_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_131_moderate_stable_critical_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_132_low_stable_critical_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_133_low_isolated_high_critical_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_134_moderate_isolated_high_critical_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_135_high_isolated_high_critical_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_136_critical_isolated_high_critical_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_137_high_isolated_critical_critical_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_138_low_isolated_critical_critical_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_139_low_isolated_critical_critical_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_140_critical_isolated_critical_critical_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_141_critical_multi_risk_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_142_moderate_multi_risk_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_143_high_multi_risk_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_144_critical_multi_risk_critical_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_145_low_stable_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_146_moderate_stable_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_147_high_stable_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_148_critical_stable_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_149_low_isolated_high_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_150_moderate_isolated_high_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_151_high_isolated_high_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_152_critical_isolated_high_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_153_low_isolated_critical_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_154_moderate_isolated_critical_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_155_high_isolated_critical_adequate_open,patient_risk;flow_prediction;staffing,bed_management,False,
without_safety_validation,2,mixed_156_critical_isolated_critical_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_157_low_multi_risk_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_158_high_multi_risk_critical_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_159_high_multi_risk_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_160_critical_multi_risk_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_161_moderate_stable_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_162_moderate_stable_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_163_high_stable_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_164_critical_stable_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_165_low_isolated_high_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_166_moderate_isolated_high_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_167_high_isolated_high_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_168_high_isolated_high_critical_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_169_low_isolated_critical_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_170_moderate_isolated_critical_critical_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_171_critical_isolated_critical_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_172_critical_isolated_critical_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_173_low_multi_risk_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,2,mixed_174_moderate_multi_risk_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,critical_congestion_with_sepsis,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,stable_day_shift,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,isolated_high_risk_patient,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,staffing_crunch,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,bed_block,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,queue_overload,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_001_low_stable_adequate_open,patient_risk;flow_prediction;bed_management,staffing,False,
without_safety_validation,3,mixed_002_moderate_stable_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_003_high_stable_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_004_critical_stable_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_005_low_isolated_high_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_006_moderate_isolated_high_critical_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_007_low_isolated_high_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_008_critical_isolated_high_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_009_low_isolated_critical_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_010_moderate_isolated_critical_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_011_high_isolated_critical_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_012_critical_isolated_critical_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_013_low_multi_risk_adequate_open,patient_risk;flow_prediction;bed_management,staffing,False,
without_safety_validation,3,mixed_014_moderate_multi_risk_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_015_high_multi_risk_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_016_critical_multi_risk_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_017_low_stable_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_018_moderate_stable_strained_open,patient_risk;flow_prediction;bed_management,staffing,False,
without_safety_validation,3,mixed_019_high_stable_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_020_critical_stable_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_021_low_isolated_high_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_022_moderate_isolated_high_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_023_high_isolated_high_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_024_critical_isolated_high_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_025_low_isolated_critical_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_026_moderate_isolated_critical_strained_open,patient_risk,flow_prediction;staffing;bed_management,False,
without_safety_validation,3,mixed_027_moderate_isolated_critical_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_028_moderate_isolated_critical_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_029_low_multi_risk_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_030_moderate_multi_risk_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_031_critical_multi_risk_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_032_critical_multi_risk_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_033_low_stable_critical_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_034_moderate_stable_critical_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_035_high_stable_critical_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_036_critical_stable_critical_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_037_low_isolated_high_critical_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_038_moderate_isolated_high_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_039_high_isolated_high_critical_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_040_critical_isolated_high_critical_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_041_low_isolated_critical_critical_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_042_low_isolated_critical_critical_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_043_high_isolated_critical_critical_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_044_critical_isolated_critical_critical_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_045_low_multi_risk_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_046_low_multi_risk_critical_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_047_high_multi_risk_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_048_moderate_multi_risk_critical_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_049_critical_stable_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_050_moderate_stable_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_051_high_stable_adequate_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_052_critical_stable_adequate_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_053_low_isolated_high_adequate_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_054_moderate_isolated_high_adequate_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_055_high_isolated_high_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_056_critical_isolated_high_adequate_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_057_low_isolated_critical_adequate_tight,patient_risk;flow_prediction;bed_management,staffing,False,
without_safety_validation,3,mixed_058_moderate_isolated_critical_adequate_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_059_high_isolated_critical_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_060_critical_isolated_critical_adequate_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_061_low_multi_risk_adequate_tight,patient_risk;flow_prediction;bed_management,staffing,False,
without_safety_validation,3,mixed_062_moderate_multi_risk_adequate_tight,patient_risk;flow_prediction;bed_management,staffing,False,
without_safety_validation,3,mixed_063_high_multi_risk_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_064_critical_multi_risk_adequate_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_065_low_stable_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_066_moderate_stable_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_067_high_stable_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_068_critical_stable_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_069_low_isolated_high_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_070_moderate_isolated_high_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_071_high_isolated_high_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_072_critical_isolated_high_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_073_critical_isolated_critical_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_074_moderate_isolated_critical_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_075_high_isolated_critical_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_076_critical_isolated_critical_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_077_low_multi_risk_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_078_moderate_multi_risk_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_079_high_multi_risk_adequate_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_080_critical_multi_risk_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_081_moderate_stable_strained_critical,patient_risk;flow_prediction;bed_management,staffing,False,
without_safety_validation,3,mixed_082_moderate_stable_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_083_high_stable_adequate_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_084_high_stable_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_085_low_isolated_high_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_086_moderate_isolated_high_critical_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_087_high_isolated_high_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_088_low_isolated_high_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_089_low_isolated_critical_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_090_moderate_isolated_critical_adequate_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_091_high_isolated_critical_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_092_critical_isolated_critical_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_093_low_multi_risk_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_094_moderate_multi_risk_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_095_high_multi_risk_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_096_critical_multi_risk_critical_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_097_low_stable_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_098_moderate_stable_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_099_critical_stable_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_100_critical_stable_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_101_low_isolated_high_adequate_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_102_moderate_isolated_high_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_103_high_isolated_high_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_104_critical_isolated_high_adequate_critical,patient_risk;flow_prediction;bed_management,staffing,False,
without_safety_validation,3,mixed_105_low_isolated_critical_adequate_critical,patient_risk;flow_prediction;bed_management,staffing,False,
without_safety_validation,3,mixed_106_moderate_isolated_critical_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_107_moderate_isolated_critical_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_108_critical_isolated_critical_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_109_moderate_multi_risk_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_110_moderate_multi_risk_adequate_critical,patient_risk;flow_prediction;bed_management;staffing,,False,
without_safety_validation,3,mixed_111_low_multi_risk_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_112_critical_multi_risk_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_113_low_stable_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_114_moderate_stable_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_115_high_stable_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_116_critical_stable_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_117_high_isolated_high_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_118_moderate_isolated_high_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_119_high_isolated_high_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_120_low_isolated_high_strained_critical,patient_risk;flow_prediction;bed_management,staffing,False,
without_safety_validation,3,mixed_121_low_isolated_critical_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_122_moderate_isolated_critical_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_123_high_isolated_critical_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_124_moderate_isolated_critical_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_125_low_multi_risk_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_126_low_multi_risk_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_safety_validation,3,mixed_127_high_multi_risk_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
